date,tweetid,userid,username,text,coords
b'Mon Dec 18 12:49:04 +0000 2017',942738486045626000,17322627,b'Laurence Grinyer \xf0\x9f\x87\xaa\xf0\x9f\x87\xba',"b'Tried to shout @_victorhwang down for wanting \xe2\x80\x9cbigger\xe2\x80\x9d ideas, but he just wanted physically bigger pieces of paper\xe2\x80\xa6 https://t.co/oUfBKBY1Qr'",
b'Mon Dec 18 12:49:09 +0000 2017',942738506236997000,104775342,b'scott wilford',b'Looks a bit like my business partner https://t.co/h64dtfikRp',
b'Mon Dec 18 12:49:11 +0000 2017',942738513694478000,207061948,b'al.al.zhirov',b'\xd0\x92\xd0\xb5\xd1\x80\xd0\xbd\xd0\xb5\xd0\xbc \xd0\x9a\xd0\xb0\xd0\xb7\xd0\xb0\xd1\x85\xd1\x81\xd1\x82\xd0\xb0\xd0\xbd \xd0\xb2 \xd0\x9e\xd0\xbc\xd1\x81\xd0\xba\xd1\x83\xd1\x8e \xd0\xbe\xd0\xb1\xd0\xbb\xd0\xb0\xd1\x81\xd1\x82\xd1\x8c! https://t.co/rUQWpQuZnD',
b'Mon Dec 18 12:49:11 +0000 2017',942738515527430000,92335596,b'Tony',b'Uber driver arrested over British diplomat Rebecca Dykes murder - Sky News https://t.co/Atyj74k1AA @MayorofLondon\xe2\x80\xa6 https://t.co/7Zj6sSJiga',
b'Mon Dec 18 12:49:12 +0000 2017',942738517263777000,811693686060974000,"b""Sa'diya\xf0\x9f\x87\xb2\xf0\x9f\x87\xba""","b""It is, I was raised with my daddy doing this for me, I think I'd expect my husband to too https://t.co/6cokN33AzJ""",
b'Mon Dec 18 12:49:14 +0000 2017',942738527065866000,43370018,b'Abi',b'#MyMentalHealthIn5Words \n\nIt\xe2\x80\x99s shit but I\xe2\x80\x99m trying \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb',
b'Mon Dec 18 12:49:14 +0000 2017',942738527686725000,2573770581,b'ray',b'@UrAsSaneAsIAm @NewtonFaulkner Sorry for your loss.',
b'Mon Dec 18 12:49:15 +0000 2017',942738531042168000,15189082,b'Alex Clough',b'of course it is. https://t.co/12iQiR5P9u',
b'Mon Dec 18 12:49:16 +0000 2017',942738534271774000,347453216,b'soph',b'i have it up to HERE with \xe2\x80\x9efamous\xe2\x80\x9c people or whatever thinking they\xe2\x80\x98re better than everyone else because guess what you\xe2\x80\x98re not',
b'Mon Dec 18 12:49:17 +0000 2017',942738538793185000,42603485,b'Pete Jackson',b'Looking forward to the @Law_Works and @BarProBonoUnit carol concert at temple church tonight (and much calmer now t\xe2\x80\xa6 https://t.co/US8HYpyTCn',
b'Mon Dec 18 12:49:18 +0000 2017',942738541376925000,138102511,b'Paul Johnson',b'@greateranglia not your finest hour.  Worst.  Communication. Ever.  But huge thanks to your conductor on 1110 Cambs\xe2\x80\xa6 https://t.co/F5IqumNx9F',
b'Mon Dec 18 12:49:19 +0000 2017',942738546473005000,185716104,b'Aztec',b'https://t.co/L5QUuPCMJu',
b'Mon Dec 18 12:49:20 +0000 2017',942738552617684000,36913803,b'\xe2\x80\x9cIiiiiiiiit\xe2\x80\x99s Chrismandle!\xe2\x80\x9d',"b""@Popjustice don't worry Peter, I've already voted""",
b'Mon Dec 18 12:49:21 +0000 2017',942738554144378000,248186698,b'EatMyShorts',b'LOOOOOOL https://t.co/m6N3YM8lRw',
b'Mon Dec 18 12:49:22 +0000 2017',942738558519037000,412202823,b'Areeq Chowdhury',b'@fifi_johnston \xe2\x9c\x8c\xf0\x9f\x8f\xbe',
b'Mon Dec 18 12:49:23 +0000 2017',942738562491052000,429064557,b'Space Man Stretch',b'Might as well join in.. In saying that these sort of #Sounds bring me back to #HouseMusic (Cause\xe2\x80\xa6 https://t.co/r32trsOzyg',
b'Mon Dec 18 12:49:24 +0000 2017',942738567591284000,3294067299,b'Classified Freaks',"b'@krowdster thanks for following, have followed you back!'",
b'Mon Dec 18 12:49:25 +0000 2017',942738570325962000,941266372771876000,b'MAT\xc3\x9a\xc5\xa0how',b'I should have loved myself with a love I have to you \xf0\x9f\x8e\xa5 #MatusActs #actingaudition #filmquoteoftheday #moviegram\xe2\x80\xa6 https://t.co/L76wpsvOiz',
b'Mon Dec 18 12:49:26 +0000 2017',942738576516710000,160676262,b'Rachel',b'@peteotus \xf0\x9f\x99\x86\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x86\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x86\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f what did you say back?',
b'Mon Dec 18 12:49:27 +0000 2017',942738581403058000,258022857,b'Shpenkov Dmitry',"b'\xd0\x98\xd1\x81\xd1\x82\xd0\xbe\xd1\x80\xd0\xb8\xd1\x8f, \xd0\xba\xd0\xbe\xd1\x82\xd0\xbe\xd1\x80\xd1\x83\xd1\x8e \xd1\x8f \xd1\x80\xd0\xb0\xd1\x81\xd1\x81\xd0\xba\xd0\xb0\xd0\xb6\xd1\x83 \xd0\xbd\xd0\xb5 \xd0\xbf\xd1\x80\xd0\xbe \xd0\x9b\xd0\xbe\xd0\xbd\xd0\xb4\xd0\xbe\xd0\xbd, \xd0\xbd\xd0\xbe \xd0\xbe\xd0\xbd\xd0\xb0 \xd0\xbd\xd0\xb5\xd0\xbf\xd0\xbe\xd1\x81\xd1\x80\xd0\xb5\xd0\xb4\xd1\x81\xd1\x82\xd0\xb2\xd0\xb5\xd0\xbd\xd0\xbd\xd0\xbe \xd1\x81\xd0\xb2\xd1\x8f\xd0\xb7\xd0\xb0\xd0\xbd\xd0\xbe \xd1\x81 \xd0\xbf\xd1\x80\xd0\xb5\xd0\xb4\xd1\x81\xd1\x82\xd0\xb0\xd0\xb2\xd0\xb8\xd1\x82\xd0\xb5\xd0\xbb\xd1\x8f\xd0\xbc\xd0\xb8\xe2\x80\xa6 https://t.co/hvLJ5h9Nc9'",
b'Mon Dec 18 12:49:27 +0000 2017',942738580446810000,3365764401,b'the Curious Pixie',b'A massive thank you to @SpunCandyUK for an incredible 9th birthday party for my (not so little) girl! Every kids dr\xe2\x80\xa6 https://t.co/s7s4jjHEuc',
b'Mon Dec 18 12:49:28 +0000 2017',942738585496760000,180056445,b'Legsly',b'@233eames Ffs Emma. That Mark.',
b'Mon Dec 18 12:49:28 +0000 2017',942738586738315000,752975467,b'Summer Night \xf0\x9f\x92\x97\xf0\x9f\x95\x98',"b""I'm at London King's Cross Railway Station - @nationalrailenq in London, Greater London, Greater London https://t.co/jRsVvbIJ1T""",
b'Mon Dec 18 12:49:29 +0000 2017',942738587531071000,3128627488,b'Gary Pettitt',b'@Up4funcouple Very sexy x',
b'Mon Dec 18 12:49:29 +0000 2017',942738589091270000,370409296,b'Mike Ross',"b""I'm hoping this Canadian geezers misses don't run he's company's email back home and he told her was at a bussiness\xe2\x80\xa6 https://t.co/WDpz2c1OQG""",
b'Mon Dec 18 12:49:35 +0000 2017',942738615779692000,185716104,b'Aztec',b'https://t.co/Lpp2alFFZD',
b'Mon Dec 18 12:49:36 +0000 2017',942738617990045000,2220547713,b'-',b'he willllllllll https://t.co/MfsCLjy6ll',
b'Mon Dec 18 12:49:36 +0000 2017',942738620116619000,336990264,b'Julien Allen',b'@goatteeboy Could be a win-win.',
b'Mon Dec 18 12:49:37 +0000 2017',942738622683533000,180056445,b'Legsly',b'@233eames \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',
b'Mon Dec 18 12:49:38 +0000 2017',942738624990384000,349083117,b'Adeola\xf0\x9f\x87\xb3\xf0\x9f\x87\xac',"b'@yoo_is_squishy Girl, the news hit me like a ton of bricks :('",
b'Mon Dec 18 12:49:39 +0000 2017',942738630514225000,60936347,b'I want Oscar Isaac to breastfeed me',"b'People are really forcing this sza hate. First of all, no-one asked https://t.co/Gb51aldrTF'",
b'Mon Dec 18 12:49:40 +0000 2017',942738636495302000,333450869,b'Gina Potts',b'Beautiful #ZenBirth goody bags for a very special workshop tomorrow. \n#hypnobirthing\xe2\x80\xa6 https://t.co/E1K6TPKPFC',
b'Mon Dec 18 12:49:43 +0000 2017',942738646842707000,715327076413222000,b'Victoria',b'@ashbloke Ish! Depends how long into the standby duty I am which determines what I can or cannot do',
b'Mon Dec 18 12:49:43 +0000 2017',942738646997839000,21205053,b'Yasmin Eggar',b'Just a cute fam photo with 2 of the best humans! @ No 32 The Old Town https://t.co/BNHEEmdyH9',
b'Mon Dec 18 12:49:46 +0000 2017',942738661929574000,869796589,b'john atco',"b'""It,s a nice day for it""'",
b'Mon Dec 18 12:49:47 +0000 2017',942738663548555000,47042682,b'Paul Ayris',b'The details of the UCL publishing model being refined and launch of the new UCL Press journals offering timetabled\xe2\x80\xa6 https://t.co/FPlIBeeOKh',
b'Mon Dec 18 12:49:49 +0000 2017',942738673690468000,56107694,b'Chloe',"b""@nospaceformilk That's the only one I can think of that's even remotely close so I'm stumped \xf0\x9f\x98\x82""",
b'Mon Dec 18 12:49:49 +0000 2017',942738674579574000,58274513,b'brunito',b'feliz nas ruas gelad\xc3\xadssimas de londres https://t.co/niP9jT8f8h',
b'Mon Dec 18 12:49:50 +0000 2017',942738677331124000,104145120,b'emmalawley',b'@BallersAcademy_ https://t.co/wlNdi5r87R',
b'Mon Dec 18 12:49:51 +0000 2017',942738681345069000,185716104,b'Aztec',b'https://t.co/RwC7098SRV',
b'Mon Dec 18 12:49:52 +0000 2017',942738686923497000,2324422680,b'Hugh Johnson',b'Tmp 10.9\xc2\xb0C Wind 3mph Press 1021.7mb Cloud 3346 ft Rain 0.5mm Humidity 57% Fine weather #UKWeather',
b'Mon Dec 18 12:49:53 +0000 2017',942738690421526000,57713769,"b""Cathie O'Dea""","b""Glad I don't have to commute every day. So many trains cancelled and delayed, a real mess @SouthernRailUK @claphamjct""",
b'Mon Dec 18 12:49:55 +0000 2017',942738696880697000,1339339033,b'United Sport',b'As a @TeamGB member of London 2012 @emwiggsy was tasked to \xe2\x80\x9cInspire a Generation\xe2\x80\x9d - she would be really proud of yo\xe2\x80\xa6 https://t.co/6gqhiEcDoY',
b'Mon Dec 18 12:49:57 +0000 2017',942738704573108000,92335596,b'Tony',b'@BorisJohnson You going out to seek answers ?? https://t.co/pGqfX0lNd5',
b'Mon Dec 18 12:49:58 +0000 2017',942738709304299000,715786195,b'Cllr Alex Donald',b'@AndrewRosindell Now now Andrew!\xf0\x9f\x98\x9c',
b'Mon Dec 18 12:49:58 +0000 2017',942738710969421000,45865224,b'Gillian Elson',b'@HermanMashaba @CityofJoburgZA Awesome job so far keep it up',
b'Mon Dec 18 12:49:59 +0000 2017',942738715746689000,3006133301,b'Hey Dip Your Toes In',"b""Looking for that 'wow' \xf0\x9f\x98\xb2 dish to impress your family &amp; friends this Christmas? Try our #glutenfree Zanzibar inspire\xe2\x80\xa6 https://t.co/Xtf3jYF13p""",
b'Mon Dec 18 12:50:01 +0000 2017',942738723724234000,938392364632170000,b'Fadel Yosef',b'\xd8\xa7\xd8\xb0\xd8\xa7 \xd8\xaf\xd8\xae\xd9\x84 \xd8\xa7\xd9\x84\xd9\x82\xd8\xb1\xd8\xa7\xd9\x86 \xd9\x82\xd9\x84\xd8\xa8\xd8\xa7\n\xd8\xae\xd8\xb1\xd8\xac\xd8\xaa \xd9\x85\xd9\x86\xd9\x87 \xd8\xa7\xd9\x84\xd8\xaf\xd9\x86\xd9\x8a\xd8\xa7\n\xd9\x88\xd8\xad\xd8\xb7\xd8\xaa \xd8\xa7\xd9\x84\xd8\xb9\xd8\xa8\xd8\xa7\xd8\xaf\xd8\xa9\n\xd8\xb1\xd8\xad\xd8\xa7\xd9\x84\xd9\x87\xd8\xa7',
b'Mon Dec 18 12:50:01 +0000 2017',942738723019673000,743821248363438000,b'Palatino',b'Who\xe2\x80\x99s infor lunch then? https://t.co/zuG2Mn9Bwp',
b'Mon Dec 18 12:50:02 +0000 2017',942738727708831000,463775286,b'Nina Ryder',b'Sesinizi cikarin #G\xc3\xb6let\xc4\xb0n\xc5\x9faat\xc4\xb1Durmal\xc4\xb1',
b'Mon Dec 18 12:50:03 +0000 2017',942738730686799000,359954026,b'La balade au bois',"b""@tourdefroome @chrisfroome Wait till his next season's performance that'll show e'm""",
b'Mon Dec 18 12:50:05 +0000 2017',942738738639020000,21762679,b'TMJ - LON Sales Jobs',"b""If you're looking for work in #London, check out this #job: https://t.co/s2OoBQK6pN #Sales #Hiring #CareerArc""",
b'Mon Dec 18 12:50:05 +0000 2017',942738741944356000,899312208936673000,b'UK Air Amb Tracker',b'G-HMDX spotted at 12:54. Speed: 100 knots at 1164ft on heading: 134.8deg Location: https://t.co/VRHUkIoqm4 Photo:\xe2\x80\xa6 https://t.co/5sbmwZOJSC',
b'Mon Dec 18 12:50:06 +0000 2017',942738742170849000,2185172949,b'Indira Poppy Richards\xe2\x99\xa1',b'My girls got me\xf0\x9f\x91\x80 https://t.co/r5AMFhtxwM',
b'Mon Dec 18 12:50:06 +0000 2017',942738745874411000,23597719,b'Dr Jacqueline Baxter',b'Morning making #yule #flowers #flower #pagan @ England https://t.co/OMjQiy3ZMu',
b'Mon Dec 18 12:50:07 +0000 2017',942738747912835000,327635089,b'Lindsay Menzies',b'Not a bad place for lunch https://t.co/pWIHjkXY3Q',
b'Mon Dec 18 12:50:08 +0000 2017',942738752337793000,822119181957165000,b'CapriciousLDN',b'\xe2\x9d\x84\xef\xb8\x8fWinter is a season of recovery and preparation!\xe2\x9c\xa8\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n#winter #recovery #preparation\xe2\x80\xa6 https://t.co/lclheBPVaY',
b'Mon Dec 18 12:50:08 +0000 2017',942738753096953000,167475720,b'@Zillaisbrave',b'DanDadda https://t.co/WttnOf7IIw',
b'Mon Dec 18 12:50:09 +0000 2017',942738755764588000,1225628126,b'Gfinity Esports',"b""@Doomseee 500 RTs by the end of the day and we'll call him Dogsee  \xf0\x9f\x98\x8f""",
b'Mon Dec 18 12:50:11 +0000 2017',942738764857794000,14635730,b'\xf0\x9f\x8e\x80Rachel Konichiwa\xf0\x9f\x90\xb1',b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/iIdfUpdlVm',
b'Mon Dec 18 12:50:12 +0000 2017',942738768397729000,185716104,b'Aztec',b'https://t.co/VqPgDCqVfO',
b'Mon Dec 18 12:50:12 +0000 2017',942738769983299000,595273780,b'SpeedyBecsRun',"b""Just another #manicmonday but couldn't resist capturing this #runcommute #running #whyirunldn\xe2\x80\xa6 https://t.co/guyJXhmAbx""",
b'Mon Dec 18 12:50:13 +0000 2017',942738771581292000,353818744,b'Stonor Park & Garden',b'@vivjones10 What a wonderful photo!  So glad she she came back for another visit.',
b'Mon Dec 18 12:50:13 +0000 2017',942738773053464000,43183001,b'Kirst \xf0\x9f\x96\xa4',b'And water is wet https://t.co/80svJnTSuv',
b'Mon Dec 18 12:50:13 +0000 2017',942738774408204000,49107664,b'Mr Matthews',b'Omg same LOOL https://t.co/wv2kkI5I23',
b'Mon Dec 18 12:50:15 +0000 2017',942738782708752000,2615519574,b'Nik',"b'@pattonoswalt we had words banned under obama as well, you couldnt even disagree with him w/o some snowflake assuming it was strictly racial'",
b'Mon Dec 18 12:50:17 +0000 2017',942738792221462000,6270652,b'd.w.-f.',"b""@chris__martin But don't you want your TV to be SMARTER\n\nWhy do u hate innovation @chris__martin""",
b'Mon Dec 18 12:50:18 +0000 2017',942738792578015000,285461169,b'\xe2\x80\x9cABDULLAHI\xe2\x80\x9d',b'@doriss666 Why do we go then?\xf0\x9f\x98\xad https://t.co/p8tovC1VPa',
b'Mon Dec 18 12:50:19 +0000 2017',942738799834075000,633715165,b'Anna Smith-James',b'@RaggedTrousers1 No no it\xe2\x80\x99s just easier wearing headphones than carrying them! \xf0\x9f\x98\x8b',
b'Mon Dec 18 12:50:20 +0000 2017',942738802950443000,840528835464564000,b'Dr. Richard Bloore',b'With outside noise between 90 and 100 dBA there is only 1 in 75 chance of the average person being woken https://t.co/Er8lNlysAj',
b'Mon Dec 18 12:50:21 +0000 2017',942738805848788000,212707188,b'Baybora EROL',b'Book one 60 minutes session and get another 60 minutes session for Free!\nBook yourself with Bay\xe2\x80\xa6 https://t.co/dW7XGmT6zm',
b'Mon Dec 18 12:50:21 +0000 2017',942738806121357000,20236170,b'S A M U E L',b'#MyMentalHealthIn5Words',
b'Mon Dec 18 12:50:26 +0000 2017',942738826673426000,1423914114,b'liv\xf0\x9f\x8d\x92',b'burger king shits on maccies fact',
b'Mon Dec 18 12:50:26 +0000 2017',942738828141432000,394098419,b'London Ethnic',b'New collection at our pop up boutique by Este Estilo. Cashmere and silk scarves embellished with either lace or vel\xe2\x80\xa6 https://t.co/E4VkzuRLvx',
b'Mon Dec 18 12:50:27 +0000 2017',942738832323203000,100599478,b'Meshari Bin Hasan',b'@cloudplant_ oh my god I love you LOOK AT THE SMILEY ONE',
b'Mon Dec 18 12:50:29 +0000 2017',942738838967013000,2884056677,b'Dellamorte \xf0\x9f\x90\x99\xf0\x9f\x93\xa2\xf0\x9f\x92\xbf\xf0\x9f\x91\x90',"b""Christmas shopping now all sorted. So that's one source of gnawing anxiety triumphed over.""",
b'Mon Dec 18 12:50:29 +0000 2017',942738840023982000,185716104,b'Aztec',b'https://t.co/DL8ys4m7vK',
b'Mon Dec 18 12:50:30 +0000 2017',942738843509379000,21532636,b'Ferhan Khan',b'@EsteemedKompany @realEricShaffer @PaulWalsh There\xe2\x80\x99s that empathy again \xf0\x9f\x99\x84',
b'Mon Dec 18 12:50:31 +0000 2017',942738848722845000,1225628126,b'Gfinity Esports',b'@StumpyGoblin IMMEDIATELY',
b'Mon Dec 18 12:50:33 +0000 2017',942738856931217000,1072439216,b'Cesc Fabregas',b'She found out he is a fan of Gary Cahill https://t.co/0hK9yzy3Lu',
b'Mon Dec 18 12:50:34 +0000 2017',942738863570681000,291609200,b'Leigh Furby',"b'Failed.\n\nIt\xe2\x80\x99s not in progress, a possibility, or coming next week. It\xe2\x80\x99s happened. Right now. Outside. https://t.co/MHHbydzmS7'",
b'Mon Dec 18 12:50:36 +0000 2017',942738869929369000,270908564,b'bunmi',b'This look is currently on the blog @styleinspiratn.com&gt;&gt;&gt; link on bio for deets and\xe2\x80\xa6 https://t.co/0yzSzfgtcz',
b'Mon Dec 18 12:50:36 +0000 2017',942738870306820000,93235217,b'E L A LONDON',b'Christmas mood \xf0\x9f\x8e\x84\xf0\x9f\x92\x8b\n#lace #red #dress #elenaantoniades\n#elalondon #partymood \n#elalondonstyle\xe2\x80\xa6 https://t.co/uRNOlJK2vX',
b'Mon Dec 18 12:50:37 +0000 2017',942738872299085000,2730991164,b'\xd9\x85\xd8\xaf\xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd9\x87\xd9\x84\xd8\xa7\xd9\x84\xf0\x9f\x87\xb8\xf0\x9f\x87\xa6\xf0\x9f\x87\xb8\xf0\x9f\x87\xa6',b'#\xd9\x85\xd8\xa7\xd9\x84\xd9\x8a\xd8\xb2\xd9\x8a\xd8\xa7_\xd8\xa7\xd8\xb1\xd8\xb6_\xd8\xa7\xd9\x84\xd8\xb3\xd8\xb9\xd8\xa7\xd8\xaf\xd9\x87\n\xd8\xa7\xd8\xb1\xd8\xb6 \xd8\xa7\xd9\x84\xd9\x81\xd8\xaa\xd9\x88\xd8\xad\xd8\xa7\xd8\xaa \xd8\xa7\xd9\x84\xd8\xb2\xd9\x88\xd8\xac\xd9\x8a\xd9\x87 \xd8\xa7\xd9\x86 \xd8\xb5\xd8\xad \xd8\xa7\xd9\x84\xd8\xaa\xd8\xb9\xd8\xa8\xd9\x8a\xd8\xb1 \xf0\x9f\x98\x8e',
b'Mon Dec 18 12:50:38 +0000 2017',942738879538442000,2456571162,b'Victor Sheppard',b'@CollinRugg Haha!!!',
b'Mon Dec 18 12:50:38 +0000 2017',942738880381329000,1139384736,b'Log Cabin',"b'Many Thanks to jaxcatering16 for such a wonderful spread, cooked to perfection! Our annual staff\xe2\x80\xa6 https://t.co/KNu1HACRni'",
b'Mon Dec 18 12:50:39 +0000 2017',942738883858407000,415544375,b'Chrome & Black LDN',"b""Vouchers available in the run up to Christmas! Perfect gift idea for your loved ones if you're\xe2\x80\xa6 https://t.co/bhW5kn2KMT""",
b'Mon Dec 18 12:50:41 +0000 2017',942738892083662000,18974687,b'Joe Kenyon',b'. @liamgallagher come down to the @ThePineapplePub and we\xe2\x80\x99ll all prove you wrong',
b'Mon Dec 18 12:50:44 +0000 2017',942738903362138000,325449634,b'Tracey Sainsbury',b'@anyasizer @FertilityNUK  https://t.co/rjrBN0NZJX',
b'Mon Dec 18 12:50:45 +0000 2017',942738907464126000,597144844,b'JAS SIDHU',"b'@Adityaspeaks_ @capt_amarinder If it is a shit hole then more of reason to let it go, why is your shit nation not a\xe2\x80\xa6 https://t.co/jb2WdrIeM0'",
b'Mon Dec 18 12:50:46 +0000 2017',942738912212070000,21772748,b'A.Hyyrylainen-Trett',b'@TheWelshPatriot @Johnny_Nobull @nlygo @LBC @Jacob_Rees_Mogg I\xe2\x80\x99m afraid if it had been the other way around Brexite\xe2\x80\xa6 https://t.co/6PLAJDtmhQ',
b'Mon Dec 18 12:50:47 +0000 2017',942738914485374000,349083117,b'Adeola\xf0\x9f\x87\xb3\xf0\x9f\x87\xac',b'@Mr_Biyi Exact thoughts \xf0\x9f\x98\xa2\xf0\x9f\xa4\xa7',
b'Mon Dec 18 12:50:46 +0000 2017',942738913952755000,185716104,b'Aztec',b'https://t.co/WCv75M24CW',
b'Mon Dec 18 12:50:51 +0000 2017',942738932042739000,77589124,b'Dan',b'Closest thing I can find to chicken soup. #cold https://t.co/AI9MFTRWmJ',
b'Mon Dec 18 12:50:52 +0000 2017',942738937361158000,544261179,b'TheMakeEscape',b'Merry Christmas ya crafty animal!\n.   \nWe held a fun craft workshop @drinkshopdo yesterday\xe2\x80\xa6 https://t.co/UnHxJLxcRf',
b'Mon Dec 18 12:50:54 +0000 2017',942738945548455000,2882067129,b'ZombieSquadHQ\xe2\x84\xa2\xf0\x9f\x8e\x84\xf0\x9f\x8e\x85\xf0\x9f\xa4\xb6',b'@LuckyDaPuppyCat @Sprocket_Cool @mariethetabby @Blutospin @Fifi_LeBeau @RhondaHendee @TheCatMalice @JaxAcrocat\xe2\x80\xa6 https://t.co/WePB33KZi6',
b'Mon Dec 18 12:50:53 +0000 2017',942738940116766000,804839942883082000,b'charl\xf0\x9f\x8d\xaa',b'I know for a fact that I\xe2\x80\x99m gonna get played\xf0\x9f\x98\x92\xf0\x9f\x98\xb4',
b'Mon Dec 18 12:50:56 +0000 2017',942738954457178000,849109190,b'Andy Bruce',"b'""The scholarly central bank governor with the best thought provoking jokes.""\n\nYes - you guessed it! Jacob Frenkel,\xe2\x80\xa6 https://t.co/lyeGWbyeJN'",
b'Mon Dec 18 12:50:57 +0000 2017',942738957133107000,200591554,b'KoolKid',b'Waiting for my phone to hit 100% then off to gym gym gym gym gym gym gym gym gym gym gym gym... \n\nBut right now thi\xe2\x80\xa6 https://t.co/3oGMdVYC4F',
b'Mon Dec 18 12:50:57 +0000 2017',942738958588567000,557658184,b'Laura Waters',b'This is so important! We need more publicity! @BenInLDN @stephenfry @DoctorChrisVT @AnnieLennox @eltonofficial\xe2\x80\xa6 https://t.co/Q427n4TJHJ',
b'Mon Dec 18 12:50:59 +0000 2017',942738965043601000,3582173356,b'\xd8\xb9\xd9\x84\xd9\x8a \xd8\xa8\xd9\x86  \xd9\x85\xd8\xad\xd9\x85\xd8\xaf \xd8\xa8\xd9\x86 \xd9\x86\xd8\xa7\xd8\xb5\xd8\xb1  \xd8\xa7\xd9\x84\xd9\x8a\xd8\xa7\xd9\x81\xd8\xb9\xd9\x8a',b'https://t.co/QoBiqIHEfP',
b'Mon Dec 18 12:51:00 +0000 2017',942738970462576000,185716104,b'Aztec',b'https://t.co/55lsdTrsbR',
b'Mon Dec 18 12:51:01 +0000 2017',942738973289598000,594846950,b'Brad',"b""well that's bollocks, all you need to do is watch one city game and then you'll see why they're the best ever EPL t\xe2\x80\xa6 https://t.co/ZLiK1ZG3Ng""",
b'Mon Dec 18 12:51:02 +0000 2017',942738978800840000,633408954,b'Aldi \xe2\x9a\xa1\xef\xb8\x8f',b'Hasta el fin del mundo remando con mi ingl\xc3\xa9s de mierda. https://t.co/o0nRl5Jqn8',
