date,tweetid,userid,username,text,coordinates
b'Tue Dec 19 09:13:49 +0000 2017',9.43047E+17,168489388,b'4-freelancers.nl',"b'#Systeem- / Netwerkbeheer Tableau GUI Specialist - Functie:\xc2\xa0Tableau GUI Specialist (QR5179)\xc2\xa0 Start: 15-1-2018,\xc2\xa036... https://t.co/9ZSeDgtm4M'",
b'Tue Dec 19 09:14:06 +0000 2017',9.43047E+17,93720586,b'Rivkah op het Veld',b'Dit gebeurt vanavond gewoon weer hoor. Maar dan om 18:45 \xc3\xa9n in het gezelschap van @bobdevoogd https://t.co/mjPii1Y8SN',
b'Tue Dec 19 09:14:06 +0000 2017',9.43047E+17,18684681,b'Samuel Hubner Casado',b'#goals https://t.co/zeVnGkQbbI',
b'Tue Dec 19 09:14:16 +0000 2017',9.43047E+17,597689070,b'Trea Ringnalda Delea',"b'@PraktischAutism Ja heel triest, maar ik denk dat het ook afhangt van hoe assertief de ouder zich op stelt, dat is nog triester.'",
b'Tue Dec 19 09:14:33 +0000 2017',9.43047E+17,1166383453,b'Trendinalia NL',b'@SylviaCVisser the 1st mention of #column appears on your TL. Now is Trending Topic in Netherlands! #trndnl',
b'Tue Dec 19 09:14:45 +0000 2017',9.43047E+17,93168741,b'\xce\xb5ch\xcf\x83 Swat\xe2\x84\xa2',b'#Gujrat assembly seats = 182. After 28% #GST i.e 51 (50.96) it comes to 99 which is total seats won by BJP\n#GSTEffect #NumberGame',
b'Tue Dec 19 09:15:27 +0000 2017',9.43047E+17,39221034,b'Federico Bonelli',b'@mirko_ross The free-fall-lancers',
b'Tue Dec 19 09:15:43 +0000 2017',9.43047E+17,3094332895,b'Jaimy',b'\xe2\xa0\x80\n\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80       \n\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\xe2\xa0\x80\n\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80       \n\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\n\n\xe2\xa0\x80\n\n\xe2\xa0\x80\n\n\xe2\xa0\x80\n\xe2\xa0\x80\n\xe2\xa0\x80\xe2\x80\xa6 https://t.co/qXYXoLBRNZ',
b'Tue Dec 19 09:15:54 +0000 2017',9.43047E+17,2489953702,b'Ab Wink',"b""\xc2\xa9=Copyrighthouse. 19-12'17 https://t.co/UURsg9YFwc""",
b'Tue Dec 19 09:15:55 +0000 2017',9.43047E+17,1885865984,b'Teresa Marcos',b'Op dit industrieterrein in IJmuiden eet je geweldige sushi https://t.co/H39B2dDsdD via @nrc',
b'Tue Dec 19 09:16:02 +0000 2017',9.43047E+17,314774320,b'Roman Khokhla',b'https://t.co/pTgQLmUti7',
b'Tue Dec 19 09:16:06 +0000 2017',9.43047E+17,85545795,b'Gertje',"b'@Martinbosma_pvv Hoeveel plezierjachten varen er rond op de middlandse zee of in ander tropische oorden, hier een k\xe2\x80\xa6 https://t.co/Bx7Uvr5DeM'",
b'Tue Dec 19 09:16:27 +0000 2017',9.43047E+17,2489953702,b'Ab Wink',"b""\xc2\xa9=Copyrighthouse. 19-12'17 @ Toko Java https://t.co/OGFluKhq2x""",
b'Tue Dec 19 09:16:36 +0000 2017',9.43047E+17,1155126414,b'\xd9\x85\xd8\xb3\xdb\x8c\xd9\x84',b'@Icemili \xd9\x88\xd8\xa7\xd9\x82\xd8\xb9\xd8\xa7 \xd8\xa7\xd8\xb3\xd8\xa8\xd8\xa7\xd8\xa8 \xda\xa9\xd8\xb4\xdb\x8c \xd8\xa7\xd8\xb0\xdb\x8c\xd8\xaa\xd9\x87 . \xd9\x85\xdb\x8c\xd9\x84\xd8\xa7\xd8\xaf \xd9\x85\xd9\x88\xd9\x82\xd8\xb9 \xd8\xa7\xd8\xb3\xd8\xa8\xd8\xa7\xd8\xa8 \xda\xa9\xd8\xb4\xdb\x8c \xd8\xae\xd8\xa8\xd8\xb1\xd9\x85 \xda\xa9\xd9\x86 \xd8\xa8\xdb\x8c\xd8\xa7\xd9\x85 \xda\xa9\xd9\x85\xda\xa9\xd8\xaa \xda\xa9\xd9\x86\xd9\x85.',
b'Tue Dec 19 09:17:03 +0000 2017',9.43048E+17,8.6149E+17,b'Romy Marylou Amber \xf0\x9f\x92\x96 Cristiano Ronaldo',b'My dad will be here @ 12 and @ 11 i need to clean my room and all',
b'Tue Dec 19 09:17:25 +0000 2017',9.43048E+17,23424722,b'John Faasse',b'@sylviawitteman @Kokenmetkarin Ik ben er nu ook uit voor mijn kersttoetje. Ga voor de pavlova met banaan en zoute caramel \xf0\x9f\x98\x8b',
b'Tue Dec 19 09:17:36 +0000 2017',9.43048E+17,234883715,b'Peter Vaz Nunes',b'@verhuurgedrag \xe2\x80\x98Flater\xe2\x80\x99',
b'Tue Dec 19 09:18:10 +0000 2017',9.43048E+17,219430630,b'L E N I',b'Wil terug naar alles van de afgelopen twee dagen.',
b'Tue Dec 19 09:18:42 +0000 2017',9.43048E+17,78038887,b'David McILroy',"b""I'm at @StarbucksNed in Amsterdam, Noord-Holland https://t.co/oyZ39DY9gF""",
b'Tue Dec 19 09:19:03 +0000 2017',9.43048E+17,3375579785,b'BrugOpen',b'De brug over binnenhoofd Noordersluis in IJmuiden is weer dicht. Zie https://t.co/H1oG0ir1oZ #brugopen',
b'Tue Dec 19 09:19:04 +0000 2017',9.43048E+17,326129199,b'Conceptional',b'Class &amp; Classics! We our proud to present our concept Caf\xc3\xa9 Americain located at Leidsekade. Come visit soon?\xe2\x80\xa6 https://t.co/BhE190ZcYq',
b'Tue Dec 19 09:19:17 +0000 2017',9.43048E+17,229626724,b'Kris',b'@eyskonijntje YAY! \xf0\x9f\x8e\x88',
b'Tue Dec 19 09:19:35 +0000 2017',9.43048E+17,8.6149E+17,b'Romy Marylou Amber \xf0\x9f\x92\x96 Cristiano Ronaldo',b'People who i tell i have a huge crush on you all say bad stuff bout you like you are arrogant and other things lol\xe2\x80\xa6 https://t.co/EfXlqG2FKW',
b'Tue Dec 19 09:19:44 +0000 2017',9.43048E+17,801184105,b'Yunus Kahraman',b'@BNRzaken De portieren van Hilton verkopen ritten en verdienen zwart geld wat doet de Hilton hieraan?',
b'Tue Dec 19 09:19:47 +0000 2017',9.43048E+17,8.6149E+17,b'Romy Marylou Amber \xf0\x9f\x92\x96 Cristiano Ronaldo',b'Brb x x',
b'Tue Dec 19 09:19:48 +0000 2017',9.43048E+17,239135593,b'Emiel',b'Basically https://t.co/a53X6IrcJ2',
b'Tue Dec 19 09:20:14 +0000 2017',9.43048E+17,9.11385E+17,b'Bayek',b'Hello Amsterdam.',
b'Tue Dec 19 09:20:28 +0000 2017',9.43048E+17,8.3888E+17,b'Somalimali',b'SAY WALLAHI LISTENING TO FEEL NO WAYS BRINGS BACK MEMORIES',
b'Tue Dec 19 09:20:50 +0000 2017',9.43048E+17,222379217,"b""rock n' roll refugee""",b'@rojo0_ ese es su estilo we https://t.co/GBZDpIGAT7',
b'Tue Dec 19 09:20:54 +0000 2017',9.43048E+17,8.3888E+17,b'Somalimali',"b'YO BODY LANGUAGE SAYS IT ALL, DESPITE THE THINGS YOU SAID TO ME!'",
b'Tue Dec 19 09:21:13 +0000 2017',9.43049E+17,639823,b'Hanno ten Hoor',b'@sdw @ncrthngs Great guide! Found a tiny error :) https://t.co/lSZ3jlS7F1',
b'Tue Dec 19 09:21:16 +0000 2017',9.43049E+17,17336102,"b""Juha van 't Zelfde""","b'\xe2\x80\x9cIf dance music wishes to realize its political potentials, perhaps it too should turn its back on the future and l\xe2\x80\xa6 https://t.co/BmcieGFybS'",
b'Tue Dec 19 09:21:28 +0000 2017',9.43049E+17,8.3888E+17,b'Somalimali',b'I TRIED WITH YOU !!! THERES MORE TO LIFE THEN SLEEPING IN AND GETTING HIGH WITH YOU!!!',
b'Tue Dec 19 09:21:35 +0000 2017',9.43049E+17,420644450,b'pavan patthar',b'The moral victory claim by @OfficeOfRG only indicates that their party and its boss are high and hallucinating in t\xe2\x80\xa6 https://t.co/clwVgx3U9K',
b'Tue Dec 19 09:21:56 +0000 2017',9.43049E+17,314774320,b'Roman Khokhla',b'&amp;nbsp;thanks!cheers!',
b'Tue Dec 19 09:22:10 +0000 2017',9.43049E+17,1155126414,b'\xd9\x85\xd8\xb3\xdb\x8c\xd9\x84',b'@Icemili \xd8\xae\xd9\x88\xd9\x86\xd9\x87 \xd9\x87\xd9\x85 \xd9\xbe\xdb\x8c\xd8\xaf\xd8\xa7 \xd9\x85\xdb\x8c \xd8\xb4\xd9\x87 \xd9\x85\xdb\x8c\xd9\x84\xd8\xa7\xd8\xaf \xd8\xac\xd8\xa7\xd9\x86 . \xd8\xaa\xd9\x88\xda\xa9\xd9\x84 \xd8\xa8\xd9\x87 \xd8\xae\xd8\xaf\xd8\xa7',
b'Tue Dec 19 09:22:10 +0000 2017',9.43049E+17,89293669,b'Priye!',"b'""Two people can disagree, and both can be right. It\xe2\x80\x99s not logical. It\xe2\x80\x99s\npsychological""'",
b'Tue Dec 19 09:22:11 +0000 2017',9.43049E+17,18684681,b'Samuel Hubner Casado',b'family man vegeta on the streets\n\nmajin vegeta in the sheets',
b'Tue Dec 19 09:22:11 +0000 2017',9.43049E+17,8.32037E+17,b'\xe3\x83\xa8\xe3\x83\xbc\xe3\x83\xad\xe3\x83\x83\xe3\x83\x91\xe3\x81\xa7\xe7\x8c\xab\xe3\x81\xa8\xe3\x81\xaf\xe3\x82\x8b\xe3\x81\xae\xe6\x97\xa5\xe8\xa8\x98@\xe3\x82\xaa\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x80',b'10\xe3\x82\xad\xe3\x83\xad\xe3\x81\xae\xe8\x8d\xb7\xe7\x89\xa9\xef\xbc\x92\xe3\x81\xa4\xe3\x80\x81\xe3\x80\x81\xe3\x83\x9b\xe3\x83\xb3\xe3\x83\x88\xe3\x81\x82\xe3\x82\x8a\xe3\x81\x88\xe3\x81\xaa\xe3\x81\x84\xe3\x80\x82\n10\xe5\x88\x86\xe3\x81\x8f\xe3\x82\x89\xe3\x81\x84\xe6\x8a\xb1\xe3\x81\x88\xe3\x81\xa6\xe6\xad\xa9\xe3\x81\x8b\xe3\x81\x95\xe3\x82\x8c\xe3\x80\x81\xe3\x80\x81\xe5\xae\x85\xe9\x85\x8d\xe3\x82\xb5\xe3\x83\xbc\xe3\x83\x93\xe3\x82\xb9\xe3\x81\xae\xe6\x84\x8f\xe5\x91\xb3\xe3\x81\x8c\xe3\x82\x8f\xe3\x81\x8b\xe3\x82\x89\xe3\x81\xaa\xe3\x81\x84\xe3\x81\x98\xe3\x82\x83\xe3\x81\xaa\xe3\x81\x84\xe3\x81\x8b\xef\xbc\x81\xef\xbc\x81',
b'Tue Dec 19 09:22:27 +0000 2017',9.43049E+17,291150228,b'Gorka Tusell',b'Another Amsterdam weekend \xf0\x9f\x91\x8d \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1 #iloveamsterdam @ Vegan Junk Food Bar https://t.co/ydqWRAZ9zR',
b'Tue Dec 19 09:22:30 +0000 2017',9.43049E+17,239135593,b'Emiel',b'Need to preserve this species!! @wnfnederland supported \xe2\x9c\x94\xef\xb8\x8f https://t.co/aXqhsYmUe3',
b'Tue Dec 19 09:22:36 +0000 2017',9.43049E+17,609833283,b'irv',b'@nataleyankie omg!!\xf0\x9f\x98\x8d\xf0\x9f\x8e\x84',
b'Tue Dec 19 09:22:44 +0000 2017',9.43049E+17,22754056,b'Richard Spoelstra',b'Daar gaat de aankoop van PSV.. https://t.co/VuG1BO4Vuv',
b'Tue Dec 19 09:23:01 +0000 2017',9.43049E+17,113385322,b'Jevgenij Zukov',b'\xd0\xa7\xd1\x83\xd0\xb2\xd1\x81\xd1\x82\xd0\xb2\xd1\x83\xd0\xb5\xd1\x82 \xd0\xb2\xd0\xbe\xd0\xbb\xd1\x8e \xd0\xbd\xd0\xb0\xd1\x80\xd0\xbe\xd0\xb4\xd0\xb0. \xd0\xa1\xd0\xb0\xd0\xbc\xd1\x8b\xd0\xb9 \xd1\x80\xd0\xb0\xd0\xb4\xd1\x83\xd1\x88\xd0\xbd\xd1\x8b\xd0\xb9 \xd0\xbf\xd1\x80\xd0\xb8\xd1\x91\xd0\xbc \xd0\xb1\xd1\x8b\xd0\xbb \xd1\x82\xd0\xb0\xd0\xbc. \xd0\x9e\xd1\x82\xd0\xbb\xd0\xb8\xd1\x87\xd0\xbd\xd1\x8b\xd0\xb5 \xd0\xbb\xd1\x8e\xd0\xb4\xd0\xb8! ;) https://t.co/kdTOtdNX0L',
b'Tue Dec 19 09:23:21 +0000 2017',9.43049E+17,8.6149E+17,b'Romy Marylou Amber \xf0\x9f\x92\x96 Cristiano Ronaldo',b'You see i believe they bad talk about Cristiano Ronaldo because they see only the negative things in life .. I most\xe2\x80\xa6 https://t.co/jeBG7nyeKS',
b'Tue Dec 19 09:23:22 +0000 2017',9.43049E+17,796557079,b'Dave',"b""It's CHRISTMAS xxx @ Amsterdam, Netherlands https://t.co/vuAmzGbtnR""",
b'Tue Dec 19 09:23:48 +0000 2017',9.43049E+17,8.6149E+17,b'Romy Marylou Amber \xf0\x9f\x92\x96 Cristiano Ronaldo',b'Haahhha',
b'Tue Dec 19 09:23:47 +0000 2017',9.43049E+17,2629701855,b'jen',b'@CraigBev_ happy birthday brother! Have a cracker dude see you when home \xf0\x9f\x98\x8e p.s just some of the trio looking swell\xe2\x80\xa6 https://t.co/pIkzBgpd5C',
b'Tue Dec 19 09:23:59 +0000 2017',9.43049E+17,609833283,b'irv',b'i\xe2\x80\x99ve never read anything more relatable https://t.co/87nSKa1kPz',
b'Tue Dec 19 09:25:11 +0000 2017',9.4305E+17,2360588171,b'Martin Quintana',"b'#goodmorning (@ De Vier Pilaren in Amsterdam, NH) https://t.co/mnWrwcyeZK'",
b'Tue Dec 19 09:25:18 +0000 2017',9.4305E+17,8.6149E+17,b'Romy Marylou Amber \xf0\x9f\x92\x96 Cristiano Ronaldo',"b""If you have a more positive outlook on life &amp; the things going on around you .. You don't even pay attention to the\xe2\x80\xa6 https://t.co/dPK0PUB9Y6""",
b'Tue Dec 19 09:25:23 +0000 2017',9.4305E+17,113385322,b'Jevgenij Zukov',b'\xd0\x9a\xd0\xb0\xd1\x80\xd1\x82\xd0\xb8\xd0\xbd\xd0\xba\xd0\xb0 \xd0\xb2 \xd0\xbc\xd0\xbe\xd0\xb7\xd0\xb3\xd1\x83 \xd0\xbb\xd0\xb8\xd0\xb1\xd0\xb5\xd1\x80\xd0\xb0\xd0\xbb\xd0\xb0.... \xd0\xb8 \xd0\xb2\xd1\x81\xd1\x8f\xd0\xba\xd0\xb8\xd1\x85 \xd1\x82\xd0\xb0\xd0\xbc \xd0\xbc\xd0\xbe\xd0\xbd\xd0\xb0\xd1\x80\xd1\x85\xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xd0\xb2... ;) https://t.co/OaLZ94hhQ7',
b'Tue Dec 19 09:26:00 +0000 2017',9.4305E+17,204469557,b'Brian',b'Acaba de publicar una foto en Hilton Amsterdam https://t.co/dmuB1JFseR',
b'Tue Dec 19 09:26:04 +0000 2017',9.4305E+17,1885865984,b'Teresa Marcos',b'Hier om de \xe2\x80\x9choek\xe2\x80\x9d te bewonderen @HaarlemGem \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc https://t.co/kRFZQTCupr',
b'Tue Dec 19 09:26:05 +0000 2017',9.4305E+17,151603389,b'Frank Houtappels',b'@sylviawitteman Iles flottantes.',
b'Tue Dec 19 09:26:06 +0000 2017',9.4305E+17,93379070,b'stefan stasse',b'@Erica_Rieken @staatvanstasse @eveliendebruijn Bedankt !!!!',
b'Tue Dec 19 09:26:21 +0000 2017',9.4305E+17,168489388,b'4-freelancers.nl',b'#Systeem- / Netwerkbeheer SQL Database Administrator (SAP) - Functie:\xc2\xa0SQL Database Administrator (SAP) (QR5180)\xc2\xa0 ... https://t.co/1sJPWAMPuC',
b'Tue Dec 19 09:26:43 +0000 2017',9.4305E+17,78715280,b'Emily Kocken',b'Call it something like I don\xe2\x80\x99t know Squeezelove #handgesture #cello #slowresearch #Awgridh #CarriedbyCharlotte https://t.co/ejQMZFupfV',
b'Tue Dec 19 09:26:45 +0000 2017',9.4305E+17,22131260,b'Liz Holcomb',"b""@MattJStannard I know, isn't it the best!? I even unfollowed someone who disparaged it hahaha I was so mad""",
b'Tue Dec 19 09:26:55 +0000 2017',9.4305E+17,289958030,b'Nina Barchukova',b'What makes you #Think in 2018? #IBM #conference #AI https://t.co/Pl6vfFVVWq',
b'Tue Dec 19 09:26:55 +0000 2017',9.4305E+17,263584963,b'Van Keulen Amsterdam',b'@van_keulen is door Aannemersbedrijf @WaltersenPoland tot leverancier van het JAAR benoemd.\nDaar zijn we blij mee..\xe2\x80\xa6 https://t.co/U4OCp85Zmr',
b'Tue Dec 19 09:27:03 +0000 2017',9.4305E+17,19140633,b'112alarm.net',b'\xf0\x9f\x94\xb4 #AMSTERDAM #AML | Prio: 1 Letsel A10 Li Toerit S106 (d) Amsterdam\n | https://t.co/9mVt8QhHdZ',
b'Tue Dec 19 09:27:12 +0000 2017',9.4305E+17,22843563,b'Randell C. Green \xf0\x9f\x96\xa4',"b""@artpopZombie It's brilliant""",
b'Tue Dec 19 09:28:04 +0000 2017',9.4305E+17,4516435407,b'Vince',b'@Autopilotriot Dankjewel. \xe2\x98\xba\xef\xb8\x8f',
b'Tue Dec 19 09:28:16 +0000 2017',9.4305E+17,4516435407,b'Vince',b'@killerstab Thankyou\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x98\x81',
b'Tue Dec 19 09:28:47 +0000 2017',9.4305E+17,399430973,b'Edwin Verweij \xf0\x9f\x8e\x85',"b'Ik maak het veel mee, bestuurders die niet de aangegeven rijrichting volgen maar voor de makkelijke route naar het\xe2\x80\xa6 https://t.co/TuM3Ovh9Wz'",
b'Tue Dec 19 09:28:48 +0000 2017',9.4305E+17,93379070,b'stefan stasse',b'@simonevantrier @BureauKIDV @QmusicNL Bedankt !',
b'Tue Dec 19 09:29:15 +0000 2017',9.43051E+17,4516435407,b'Vince',b'@killerstab Ik doe al een goed dieet. McDonalds dieet. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',
b'Tue Dec 19 09:29:25 +0000 2017',9.43051E+17,103426469,b'Arabella',b'Una luna de miel de Ara&amp;Dany no est\xc3\xa1 completa si no pisan un campo \xf0\x9f\x98\x8d\xe2\x9a\xbd\xef\xb8\x8f #yoamoelfutbol #pambolera\xe2\x80\xa6 https://t.co/2pWdFLe9Yw',
b'Tue Dec 19 09:29:45 +0000 2017',9.43051E+17,54214657,b'Richard Steenvoorden',b'@Scientias Doe niet aan clickbait qua titels aub.',
b'Tue Dec 19 09:29:50 +0000 2017',9.43051E+17,159398980,b'Daphne Ben Shachar',"b'@Domier Nope, de schaamte voorbij \xf0\x9f\x98\x8e'",
b'Tue Dec 19 09:29:59 +0000 2017',9.43051E+17,93379070,b'stefan stasse',b'@Domien @WulfieMusic @wijnand3fm @kimfeenstra Succes',
b'Tue Dec 19 09:30:02 +0000 2017',9.43051E+17,224671737,b'Cop Spotter',b'#laser_gun N205 hmp 22.8 - N205 hmp 22.8',
b'Tue Dec 19 09:30:02 +0000 2017',9.43051E+17,224671737,b'Cop Spotter',"b'#alarm Prio: 1 Letsel A10 Li Toerit S106 (d) Amsterdam - Ringweg Zuid, 1077 Amsterdam, Netherlands'",
b'Tue Dec 19 09:30:04 +0000 2017',9.43051E+17,2438516939,b'Dani\xf0\x9f\xa5\x80',b'@bol_com @nasiregeert Oh is het nep.. ik heb er net op geklikt en me gegevens in gevuld...',
b'Tue Dec 19 09:30:12 +0000 2017',9.43051E+17,159398980,b'Daphne Ben Shachar',b'@DreAlmere Sinds wanneer heb jij het warm?',
b'Tue Dec 19 09:30:18 +0000 2017',9.43051E+17,56670644,b'Kelly | Goodfoodlove',b'Velvet &amp; sequin vibe\xe2\x9c\xa8 Deze outfit is van de nieuwe Esmara by Heidi Klum collectie van Lidl.\xe2\x80\xa6 https://t.co/bfXnypUuzt',
b'Tue Dec 19 09:30:20 +0000 2017',9.43051E+17,4516435407,b'Vince',"b'Ik had echt totaal geen zin om net wat te gaan eten, dus doe ik straks wel iets op het station kopen.'",
b'Tue Dec 19 09:30:21 +0000 2017',9.43051E+17,429197462,b'Jess Macadam',b'Canal drawings from @mdxillustration Amsterdam trip \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1 boats n hoes https://t.co/vW8UmsJYUl',
b'Tue Dec 19 09:30:49 +0000 2017',9.43051E+17,597689070,b'Trea Ringnalda Delea',"b'@PraktischAutism Het is voor mij ook vaak een spagaat, maar heb geen keus, ook financieel niet, maar je wordt hoe l\xe2\x80\xa6 https://t.co/DkqRwInxk2'",
b'Tue Dec 19 09:30:57 +0000 2017',9.43051E+17,159398980,b'Daphne Ben Shachar',b'@IrmaSchouten @DreAlmere Ja jij zit in de kelder... Dan mlben je sowieso al gedoemd \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82',
b'Tue Dec 19 09:30:58 +0000 2017',9.43051E+17,121501198,b'Vit\xc3\xb3ria Famer',"b'@BRPOACasantos N\xc3\xa3o, mas no meu ponto \xc3\xa9 sobre como talvez a gente j\xc3\xa1 tenha visto a pessoa, ou algu\xc3\xa9m parecido ou sei\xe2\x80\xa6 https://t.co/ZpVBcDJ50P'",
b'Tue Dec 19 09:31:02 +0000 2017',9.43051E+17,34485063,b'Charles H. Matthews',b'Sunrise Schipol #AMS #Amsterdam #lifeinthewindowseat #BearcatsAbroad returning @uofcincy @LindnerCollege\xe2\x80\xa6 https://t.co/PZihbwEb9q',
b'Tue Dec 19 09:31:04 +0000 2017',9.43051E+17,22659803,b'Hendrik',"b""@TSearcaigh @SassySouthern10 @ecoplunge @cmclymer Wait, whut?\n\n1. You don't know that. You assert certainty by sayi\xe2\x80\xa6 https://t.co/B18QBA8e7v""",
b'Tue Dec 19 09:31:03 +0000 2017',9.43051E+17,36438704,b'Kaylee',b'@rimmemastebroek Als het geen suede of leer is: in een kussensloop of lingeriezakje en op 30 graden in de wasmachine',
b'Tue Dec 19 09:31:22 +0000 2017',9.43051E+17,201153517,b'Noel \xf0\x9f\x8c\xb8',b'Amsterdam con sabor a Frankfurt \xf0\x9f\x92\x95 https://t.co/i5nge2mrV8',
b'Tue Dec 19 09:31:26 +0000 2017',9.43051E+17,22631057,b'Sol2theSue',b'@GOP #NOWAY ! https://t.co/WMwEgxyEEz',
b'Tue Dec 19 09:32:19 +0000 2017',9.43051E+17,30500297,b'\xf0\x9f\x92\x9e',b'i miss my babe \xf0\x9f\xa4\x95',
b'Tue Dec 19 09:32:37 +0000 2017',9.43051E+17,430880508,b'HipHop Archief',"b'Tha Last Meal is the fifth studio album by Snoop Dogg. It was released on December 19, 2000. It was his third and f\xe2\x80\xa6 https://t.co/3SN9LClviS'",
b'Tue Dec 19 09:32:46 +0000 2017',9.43051E+17,545958319,b'Dominique Verkade',"b""Tbh de foto's en filmpjes zijn pittig fucked up, maar deze avond kon niet beter\xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f thisislany\xe2\x80\xa6 https://t.co/4luPwUFCrf""",
b'Tue Dec 19 09:32:57 +0000 2017',9.43052E+17,8.14389E+17,b'Nicolette Besemer',b'Heel veel sterkte met de griep https://t.co/ht9zPEJW9y',
b'Tue Dec 19 09:32:59 +0000 2017',9.43052E+17,151603389,b'Frank Houtappels',b'@sylviawitteman Iles flottante met miso ijs en gevriesdroogde yuzu parels.',
b'Tue Dec 19 09:33:05 +0000 2017',9.43052E+17,2239701,b'Alexander Kl\xc3\xb6pping',b'Kan gebeuren https://t.co/ZuKXBoTADM',
b'Tue Dec 19 09:33:06 +0000 2017',9.43052E+17,219038925,b'Carla',b'@EenVandaag @gijsrademaker @thierrybaudet @dijkhoff @jesseklaver En laat dit ajb de laatste keer zijn van deze wanstaltige schijnvertoning.',
b'Tue Dec 19 09:33:36 +0000 2017',9.43052E+17,7.24648E+17,b'Andy Stevenson',b'Men of the people \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #BrawlFightingLive https://t.co/AU7on7HpJo',
b'Tue Dec 19 09:33:39 +0000 2017',9.43052E+17,1166383453,b'Trendinalia NL',"b""'Overvecht' appeared on Monday 18 at the 16th place in the Top20 of Netherlands's Trends: https://t.co/FF1chA6vvR #trndnl""",
b'Tue Dec 19 09:33:44 +0000 2017',9.43052E+17,7376182,b'Niels van Hoorn \xf0\x9f\x8f\x82',"b'Nice JavaScript challenge! \xf0\x9f\xa4\x94\n\nA function rounding a number to a string, with a given number of decimals. Strip insi\xe2\x80\xa6 https://t.co/Um0l5ZDWsK'",
b'Tue Dec 19 09:33:56 +0000 2017',9.43052E+17,314774320,b'Roman Khokhla',b'Ikea! https://t.co/Oiyhz8DF9i',
b'Tue Dec 19 09:34:26 +0000 2017',9.43052E+17,1654774310,b'Sportprijzen kopen?',b'#award #kerstborrel uitreiken?\nWij regelen het. @ Storm Sportprijzen en Relatiegeschenken vd https://t.co/N2aL9wCNbt',
b'Tue Dec 19 09:34:49 +0000 2017',9.43052E+17,307005530,b'Rich Pancost',b'New insights from carbon isotopes into 3.5 billion-year-old fossils - some of the earliest signs of life\n https://t.co/hLaYXaSWIM',
b'Tue Dec 19 09:34:51 +0000 2017',9.43052E+17,2217144371,b'Mainport CrossFit',"b'Today we remember one of our own: Dutch sergeant Mark Weijdt. An awsome workout, make sure you\xe2\x80\xa6 https://t.co/usOoXQpSQG'",
b'Tue Dec 19 09:35:02 +0000 2017',9.43052E+17,4516435407,b'Vince',b'Bus komt niet opdagen terwijl die er al om half moest zijn...',
b'Tue Dec 19 09:35:17 +0000 2017',9.43052E+17,3400347647,b'\xf0\x9f\x87\xae\xf0\x9f\x87\xb7\xf0\x9f\x87\xae\xf0\x9f\x87\xb7\xf0\x9f\x87\xae\xf0\x9f\x87\xb7',b'@Jarno261220 @YouTube \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbc',
b'Tue Dec 19 09:35:24 +0000 2017',9.43052E+17,493854788,b'cherleen',b'#amsterdam #river #winter #travel #travelblogger #travelphotography #travelersnotebook\xe2\x80\xa6 https://t.co/HvWgA4y2s5',
b'Tue Dec 19 09:35:43 +0000 2017',9.43052E+17,3400347647,b'\xf0\x9f\x87\xae\xf0\x9f\x87\xb7\xf0\x9f\x87\xae\xf0\x9f\x87\xb7\xf0\x9f\x87\xae\xf0\x9f\x87\xb7',b'@carlrunyon @aligatie Find that version not as good as the video in twitter. In my opinion',
b'Tue Dec 19 09:35:47 +0000 2017',9.43052E+17,539689013,b'Innermost Thot',b'Lmao https://t.co/Lvq0c56cqR',
