date,tweetid,userid,username,text
b'Mon Dec 18 10:01:27 +0000 2017',9.43E+17,240722656,b'Yasmine Jamil',b'Brexit happening https://t.co/ZTe0H3ss2d'
b'Mon Dec 18 10:01:28 +0000 2017',9.43E+17,350372067,b'Sarah-Louise',b'@EdwardWJSmith @WillMaisey1  this is what I was talking about \xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80'
b'Mon Dec 18 10:01:28 +0000 2017',9.43E+17,54326216,b'Damian Treece',b'Hope the urn is riddled with filth and they both get really bad cold sores... https://t.co/TCBiBDHFDf'
b'Mon Dec 18 10:01:29 +0000 2017',9.43E+17,7.80E+17,b'\xe9\x85\x92 Jonathan Warner\xf0\x9f\x87\xa9\xf0\x9f\x87\xb2 \xe9\x85\x92',b'@Brown_Gawdess97 Google and NHS com say meningitis \n\nI say stomach flu! \xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7\n\nWaiting to see doctor now'
b'Mon Dec 18 10:01:31 +0000 2017',9.43E+17,1148477132,b'bel',b'@jackedarnold how tragic'
b'Mon Dec 18 10:01:31 +0000 2017',9.43E+17,8.64E+17,b'scientifically i am the centre of the universe',b'Has anyone else\xe2\x80\x99s paramore tickets came?'
b'Mon Dec 18 10:01:33 +0000 2017',9.43E+17,464655979,b'\xd1\x8f\xd0\xba.',b'@TrinderTier1 yea man would be good to see you in the scene still hope it pans out for ya'
b'Mon Dec 18 10:01:34 +0000 2017',9.43E+17,364883834,b'Nima',b'Christmas Party with our team of 34 last week. Crazy to think I was employee #7 just 2 years ago! I love being part\xe2\x80\xa6 https://t.co/Gt7iPNp1HR'
b'Mon Dec 18 10:01:34 +0000 2017',9.43E+17,7.04E+17,b'Cheam Common Junior',b'Congratulations to our Rights Respecting Schools Golden Ticket winners who are taking part in crazy golf at\xe2\x80\xa6 https://t.co/8m3TE25uqg'
b'Mon Dec 18 10:01:35 +0000 2017',9.43E+17,2711967644,b'Sara James',b'How Unemployed Loans Can Destroy Your Financial Woes? https://t.co/aA4ftT9N5W\n#loan #unemployed https://t.co/6gqbosGgI0'
b'Mon Dec 18 10:01:36 +0000 2017',9.43E+17,621242106,b'Luke\xf0\x9f\x91\xbb',b'Kante would stop that early doors https://t.co/8WODlcQvYt'
b'Mon Dec 18 10:01:39 +0000 2017',9.43E+17,505193643,b'Nay \xe0\xb8\x85 \xcc\xb3\xcd\x92\xe2\x80\xa2\xcb\x91\xcc\xab\xe2\x80\xa2 \xcc\xb3\xcd\x92\xe0\xb8\x85',b'Lewd life is treating me well I\xe2\x80\x99m so ready for 2018'
b'Mon Dec 18 10:01:41 +0000 2017',9.43E+17,119212353,b'Niall',"b'Christ no wonder Dacre hides behind his poison, under pressure hes a babbling buffoon\n\nhttps://t.co/DCvxNrpjsm'"
b'Mon Dec 18 10:01:45 +0000 2017',9.43E+17,2967535558,b'john byrne',b'@TheatreLovett @NCH_Music @AbbeyTheatre Friends loves the snowman yesterday.'
b'Mon Dec 18 10:01:48 +0000 2017',9.43E+17,123790755,b'Trendsmap London',"b""'wirral' is now trending in #London\n\nhttps://t.co/qp0eHcVCff https://t.co/SXoxgMjz9w"""
b'Mon Dec 18 10:01:49 +0000 2017',9.43E+17,59801998,b'funk cutter',b'#kinkykuntklan #ritual #fire #chaos #artrock #artcock #videostill  #bombinaluggagerack\xe2\x80\xa6 https://t.co/OGeDrKVg73'
b'Mon Dec 18 10:01:51 +0000 2017',9.43E+17,387289279,b'Abrar AlMulla',b'\xf0\x9f\x98\xad\xf0\x9f\x92\x95 https://t.co/4IEHibIoL8'
b'Mon Dec 18 10:01:51 +0000 2017',9.43E+17,141765374,b'pierrepapet',b'Black Park Woods. @ Black Park https://t.co/7EHySAZNti'
b'Mon Dec 18 10:01:52 +0000 2017',9.43E+17,20011697,b'Pippa Taylor',b'A little toooo giddy at getting safety goggles for Christmas... COOL HUH? Thanks @SelcoBW !! (also.. JCB hoodie.. y\xe2\x80\xa6 https://t.co/NjLiF0fUez'
b'Mon Dec 18 10:01:55 +0000 2017',9.43E+17,8.64E+17,b'scientifically i am the centre of the universe',b'Has anyone\xe2\x80\x99s paramore tickets came?'
b'Mon Dec 18 10:01:56 +0000 2017',9.43E+17,290058893,b'CHE',"b'Oh wow! #7 na. \nPataasin pa, KathNiels.\xe2\x98\x9d\xef\xb8\x8f\n\n#LLSHunting https://t.co/gVxseZh0H2'"
b'Mon Dec 18 10:01:56 +0000 2017',9.43E+17,628760387,b'Kris Jensen',"b'In london until 6, head to madrid and then overnight to Johannesburg...got upgraded to Business Class'"
b'Mon Dec 18 10:01:56 +0000 2017',9.43E+17,2754854787,b'Dan Cortez',b'@lindsaylohan yes I do @ Chiltern Firehouse https://t.co/jILDpVyn9o'
b'Mon Dec 18 10:01:57 +0000 2017',9.43E+17,28102898,b'Mike Cripps',b'Localised power cut mitigation... https://t.co/B7oEiHfbHN'
b'Mon Dec 18 10:02:00 +0000 2017',9.43E+17,1149305454,b'\xf0\x9f\x99\x84 Squiggles \xf0\x9f\xa4\xa8',b'Two nights of drinking - two hangover free mornings! Calling that a win!'
b'Mon Dec 18 10:02:00 +0000 2017',9.43E+17,3131636776,b'georgie!!!!!!!',b'@merryassmihyun Bye'
b'Mon Dec 18 10:02:00 +0000 2017',9.43E+17,7.36E+17,b'Allyce.tw',b'GIVEN https://t.co/copZI27mkY'
b'Mon Dec 18 10:02:01 +0000 2017',9.43E+17,220631332,b'Jordan Vickors',"b'Hey, if your having a bad day, listen to this https://t.co/096g9zyU8h'"
b'Mon Dec 18 10:02:04 +0000 2017',9.43E+17,1588773074,b'Tom Emerson',"b""Stonehenge today! Can't really think of another landmark I've wanted to visit since I was kid. Very excited."""
b'Mon Dec 18 10:02:07 +0000 2017',9.43E+17,20679366,b'Kiran Singh',"b""Couldn't agree more @LewisHowes! https://t.co/2OxVzWaUCf"""
b'Mon Dec 18 10:02:09 +0000 2017',9.43E+17,366088429,b'Liam Lovesey',"b""Switching over too a new system in the office has gotta be the most stressful experience I've got soo many pop ups\xe2\x80\xa6 https://t.co/XeW2iNPIX5"""
b'Mon Dec 18 10:02:10 +0000 2017',9.43E+17,3066755681,b'Eye4Jason',b'Changing my Bedding \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbd'
b'Mon Dec 18 10:02:12 +0000 2017',9.43E+17,317979344,b'St\xc3\xa9phanie Y. \xf0\x9f\x8c\xbb',"b""The new home! I haven't received some of the new furniture yet but it's already cosy. \xf0\x9f\x98\x8c\xe2\x9d\xa4\xef\xb8\x8f https://t.co/XmUr7TYmzw"""
b'Mon Dec 18 10:02:13 +0000 2017',9.43E+17,7.60E+17,b'Bridget',b'Quite right and well done! Paedos and their supporters are frightened when victims and their supporters (there will\xe2\x80\xa6 https://t.co/vm3Y7jc09l'
b'Mon Dec 18 10:02:15 +0000 2017',9.43E+17,4060365436,b'Duyku',"b'Breakfast @redemptionbar Shoreditch with pancakes and \xf0\x9f\xa5\x91 on toast \xf0\x9f\xa5\x9e\xf0\x9f\x8d\x87\xe2\x98\x95\xef\xb8\x8f\xf0\x9f\xa5\x91\xf0\x9f\x8d\x9e Happy Monday, London! \xf0\x9f\x98\x8a\xe2\x80\xa6 https://t.co/LX9ozCTbm0'"
b'Mon Dec 18 10:02:16 +0000 2017',9.43E+17,1636185882,b'SudaniMoe\xe2\x9a\xbd\xef\xb8\x8f',b'Man needs to hit the gym \xf0\x9f\x98\xb6'
b'Mon Dec 18 10:02:18 +0000 2017',9.43E+17,724866284,b'mollie bell x',b'Glad you enjoyed every minute love youuu\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b https://t.co/lzuu0zo8ce'
b'Mon Dec 18 10:02:20 +0000 2017',9.43E+17,2285051,b'Rob Manuel',"b""I try and not amply the voices of bad people by quote tweeting them in horror but it's a struggle.\n\nIt's just so te\xe2\x80\xa6 https://t.co/jjUTS2c88d"""
b'Mon Dec 18 10:02:21 +0000 2017',9.43E+17,142000308,b'Harshal',b'@jigneshmevani80 EVM issues.. I bet you going to give up the seat in protest.. Hahhah'
b'Mon Dec 18 10:02:24 +0000 2017',9.43E+17,2538233538,b'Lily',b'Never been so relatable https://t.co/zHAUc4LxPu'
b'Mon Dec 18 10:02:24 +0000 2017',9.43E+17,41065931,b'Bells',b'Effingham\xe2\x80\x99s youngest coffee shop customer thecoffeebareffingham \xe2\x98\x95\xef\xb8\x8f\xf0\x9f\x8d\xbc #coffeetime #coffeeshop @\xe2\x80\xa6 https://t.co/qpL6AgDYyT'
b'Mon Dec 18 10:02:25 +0000 2017',9.43E+17,833331446,b'BANT',b'@DavidJohnsRD @DrAseemMalhotra @d_spiegel @AfN_UK_ @The_HCPC @FructoseNo How BANT members do nutrition and lifestyl\xe2\x80\xa6 https://t.co/gQAFZK6b7g'
b'Mon Dec 18 10:02:25 +0000 2017',9.43E+17,15220620,b'\xe2\x9d\x97\xef\xb8\x8fAdam\xe2\x9d\x97\xef\xb8\x8f',b'@CharlieLBooth22 I KNOW \xf0\x9f\x98\x82'
b'Mon Dec 18 10:02:26 +0000 2017',9.43E+17,7.65E+17,b'Heidi Aurora \xe2\x98\xad',b'@amstelgal NOBODY TELL ME A SINGLE THING'
b'Mon Dec 18 10:02:27 +0000 2017',9.43E+17,3182803352,b'Golda Meir',"b'@luukvdhorst7 All I need is your network, trophy husband!'"
b'Mon Dec 18 10:02:28 +0000 2017',9.43E+17,7.47E+17,b'David Drury',b'@NAUGHTONTish Roast pumpkin and celery soup makes 3 litres.\nI fresh celery head with leaves\n1.5 Kilos pumpkin\n250g\xe2\x80\xa6 https://t.co/caeTwwWyRo'
b'Mon Dec 18 10:02:30 +0000 2017',9.43E+17,187210167,b'Cliff Dixon',b'@h1llbillies @mary_meldrum @mothmoth2014 @RCorbettMEP @deewallace32 You also forget that both Labour and Tories ran\xe2\x80\xa6 https://t.co/GpWjIHbqYR'
b'Mon Dec 18 10:02:30 +0000 2017',9.43E+17,23446239,b'Timmy Alexis Ward',b'34 years on and Dex has not only gained a doggy! #ISAIDIT \xf0\x9f\x98\x89\xf0\x9f\x90\xb6 https://t.co/DRDBBdqOqO'
b'Mon Dec 18 10:02:36 +0000 2017',9.43E+17,19715507,b'Alan Palmer \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88',"b'My 2018 goal is to craft a small, select Emergency Fabulous wardrobe of clothes. https://t.co/EVszNGKlWg'"
b'Mon Dec 18 10:02:41 +0000 2017',9.43E+17,78922218,b'CS',"b""@jonathanliew @Vitu_E Because I didn't make them any cake.  It;s all my fault."""
b'Mon Dec 18 10:02:42 +0000 2017',9.43E+17,36913803,b'\xe2\x80\x9cIiiiiiiiit\xe2\x80\x99s Chrismandle!\xe2\x80\x9d',"b'Actually quite looking forward to watching The Last Jedi again over Christmas, ngl'"
b'Mon Dec 18 10:02:42 +0000 2017',9.43E+17,8280632,b'Fr Chris Phillips',b'We have a new Bishop. https://t.co/6ctj8Ga4Kg'
b'Mon Dec 18 10:02:44 +0000 2017',9.43E+17,7766252,b'Jody Stowell',b'Free things surprise me. Congratulations to us all in @dioceseoflondon\nAnd many thanks and prayers for @bishopSarahM\nhttps://t.co/sLTJH6zZci'
b'Mon Dec 18 10:02:44 +0000 2017',9.43E+17,19405547,b'Fitter You',"b""@samueljenkinson Mouths are nothing but hot germholes. Think of all the bacteria you've slain!"""
b'Mon Dec 18 10:02:45 +0000 2017',9.43E+17,1305699331,b'ambs',"b""'Not all white boys look the same' \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/UiVWpjunTY"""
b'Mon Dec 18 10:02:46 +0000 2017',9.43E+17,245840412,b'ganesh',b'@priyankac19 Where is Vikas? Haha'
b'Mon Dec 18 10:02:49 +0000 2017',9.43E+17,1493674471,b'racingpete',"b'Also crucial was sticking to \n3/4 bets per day.\n\nHaving a bad day, always tomorrow'"
b'Mon Dec 18 10:02:50 +0000 2017',9.43E+17,294015848,b'Winter soon come',b'\xe2\x80\x9cMaybe:.....\xe2\x80\x9d https://t.co/0VIuUDHYad'
b'Mon Dec 18 10:02:52 +0000 2017',9.43E+17,19389623,b'Robin Blamires',b'A little excited for the new @HCLpodcast with @JohnKennedy. Aparrently he\xe2\x80\x99s a fan of Laura Nyro. So not just me the\xe2\x80\xa6 https://t.co/uaQJXAlN8l'
b'Mon Dec 18 10:02:52 +0000 2017',9.43E+17,554602188,b'Neil Carmichael',b'A powerful reason why capital punishment should never be reintroduced here and stopped in all countries where it is\xe2\x80\xa6 https://t.co/67iqlEWQs4'
b'Mon Dec 18 10:02:52 +0000 2017',9.43E+17,110513224,b'UnderConstruction',b'#BobTheDragQueen'
b'Mon Dec 18 10:02:54 +0000 2017',9.43E+17,1636185882,b'SudaniMoe\xe2\x9a\xbd\xef\xb8\x8f',b'I need to stop being moist.'
b'Mon Dec 18 10:02:55 +0000 2017',9.43E+17,3131636776,b'georgie!!!!!!!',b'@offclbrian Fanks babs x'
b'Mon Dec 18 10:02:56 +0000 2017',9.43E+17,158306523,b'cfc away',b'One'
b'Mon Dec 18 10:02:57 +0000 2017',9.43E+17,158306523,b'cfc away',b'Two'
b'Mon Dec 18 10:02:57 +0000 2017',9.43E+17,450552825,b'Bio Fires',"b'@barrett132 Haha, love your gifs! #12DaysOfXmas \xf0\x9f\x8e\x85\xf0\x9f\x8e\x85\xf0\x9f\x8e\x85'"
b'Mon Dec 18 10:02:57 +0000 2017',9.43E+17,158306523,b'cfc away',b'Three'
b'Mon Dec 18 10:02:57 +0000 2017',9.43E+17,3298433319,b'Bill Roche',b'In London. https://t.co/rdBtYefwcp'
b'Mon Dec 18 10:02:58 +0000 2017',9.43E+17,2759249945,b'G\xf0\x9f\x91\x80nerlover69',b'@arsenalnewsasit @AFCGraMaChroi @Pieshopjohn Cheeky git \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x97\xf0\x9f\x98\x97\xf0\x9f\x98\x97'
b'Mon Dec 18 10:03:00 +0000 2017',9.43E+17,555379350,b'imade Idehen',b'@iam_Davido I love her my little name sake. Imade as well'
b'Mon Dec 18 10:03:01 +0000 2017',9.43E+17,60406556,b'H',"b'@Dominos_UK really unhappy with the service received from your Elephant &amp; Castle branch. Cold food , rude customer\xe2\x80\xa6 https://t.co/dw7mngxwBl'"
b'Mon Dec 18 10:03:01 +0000 2017',9.43E+17,2754854787,b'Dan Cortez',b'@lindsaylohan MTV production @ Chiltern Firehouse https://t.co/DZas76hDY6'
b'Mon Dec 18 10:03:04 +0000 2017',9.43E+17,4533672083,b'lucy',b'@Chloejbeattiexo Missed u so much\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2'
b'Mon Dec 18 10:03:05 +0000 2017',9.43E+17,19405547,b'Fitter You',"b'@ShamusJon Yaaassss, Slay! Etc etc'"
b'Mon Dec 18 10:03:06 +0000 2017',9.43E+17,7766252,b'Jody Stowell',b'Few things surprise me. Congratulations to us all in @dioceseoflondon\nAnd many thanks and prayers for @bishopSarahM\nhttps://t.co/sLTJH6zZci'
b'Mon Dec 18 10:03:06 +0000 2017',9.43E+17,4409314654,b'Dr Chris Day',b'@curetheNHS @NHSwhistleblowr @Penbat1 @Traceyjayp_ @gmcuk @deborahdoug @Dunne4Ludlow If we are going to convict jun\xe2\x80\xa6 https://t.co/L0nGfEoe2R'
b'Mon Dec 18 10:03:08 +0000 2017',9.43E+17,43156471,b'Sudeep Sakalle',b'Distance yourself from people who\n\n1 speak poorly about others\n2 have problems for every solution\n3 think complaini\xe2\x80\xa6 https://t.co/pCHHMlUHMe'
b'Mon Dec 18 10:03:08 +0000 2017',9.43E+17,729367855,b'Jason Mitchell',b'#actor @ChrisArkeston rep by Shane Collins Associates #actorslife #actorsheadshot #headshots\xe2\x80\xa6 https://t.co/trSmRMwGPo'
b'Mon Dec 18 10:03:09 +0000 2017',9.43E+17,618055731,b'j',b'@realgregwells what a massive belling you are Geoff'
b'Mon Dec 18 10:03:11 +0000 2017',9.43E+17,319895879,b'Notaskitty',b'Getting dressed is the wrost.. it means that your awake now'
b'Mon Dec 18 10:03:11 +0000 2017',9.43E+17,507887802,b'pat poor',"b""@ToffTalks I'm going this Thursday love you guys your brilliant at what you do can't wait to see you again #patpoor"""
b'Mon Dec 18 10:03:11 +0000 2017',9.43E+17,86171641,b'amy',b'So glad it\xe2\x80\x99s my final Monday in work of 2017 #needabreak'
b'Mon Dec 18 10:03:12 +0000 2017',9.43E+17,88202140,b'hugh dellar',b'@ClaudiaBoniche Which UDL are you talking about? The Ulster Defence League?'
b'Mon Dec 18 10:03:13 +0000 2017',9.43E+17,2236780618,b'\xc3\x96zg\xc3\xbcr D\xc3\xbc\xc5\x9f\xc3\xbcnce',b'Din nedir ?\nDiyanet Nedir ?\nDinayet Nedir?\nDeni Nedir? https://t.co/NMpwmIzWS8'
b'Mon Dec 18 10:03:14 +0000 2017',9.43E+17,8.64E+17,b'scientifically i am the centre of the universe',b'I\xe2\x80\x99m actually worried it\xe2\x80\x99s less than a month'
b'Mon Dec 18 10:03:14 +0000 2017',9.43E+17,1266803563,b'Trendinalia UK',b'\xe2\x92\x88 #MondayMotivation\n\xe2\x92\x89 #MyMentalHealthIn5Words\n\xe2\x92\x8a Ashes\n\xe2\x92\x8b #InternationalMigrantsDay\n\xe2\x92\x8c #QuestionsThatKeepMeUp\n\xe2\x92\x8d Gatewa\xe2\x80\xa6 https://t.co/eH4ktRHAFE'
b'Mon Dec 18 10:03:16 +0000 2017',9.43E+17,7.01E+17,b'Anthony Johnson',b'@carbonsaveruk @Kean1S @nickdhurt @DrRobgalloway Face up to the hard truths that PFI wasted 80 billion and the inte\xe2\x80\xa6 https://t.co/ZwEM7Rro5s'
b'Mon Dec 18 10:03:16 +0000 2017',9.43E+17,103883080,b'Tom Cooney',b'Would have quite liked to enter the @CreativeReview @mujieu comp but they lost me at required address AND phone number on step 3! :('
b'Mon Dec 18 10:03:20 +0000 2017',9.43E+17,26269877,b'Rachel Lasebikan',b'Please join me and our speakers tomorrow for our final webinar. https://t.co/ZiRQJdYFhS'
b'Mon Dec 18 10:03:21 +0000 2017',9.43E+17,117122700,b'Sonique',b'Thanks @MangoTreeLondon for a wonderful Xmas feast \xf0\x9f\x98\x8d https://t.co/eRfb0PaMyW'
b'Mon Dec 18 10:03:23 +0000 2017',9.43E+17,1295095039,b'\xd9\x85\xd8\xad\xd9\x85\xd8\xaf \xd8\xb9\xd9\x85\xd8\xb1 \xd8\xa3\xd8\xad\xd9\x85\xd8\xaf \xd8\xb9\xd8\xb1\xd9\x85\xd8\xa7\xd9\x86',b'Your phone is finish https://t.co/UCZdiNiJBG'
b'Mon Dec 18 10:03:24 +0000 2017',9.43E+17,404154807,b'Viva!',b'@veganlighthouse Amazing work \xf0\x9f\x8c\xb1\xf0\x9f\x90\xb6\xf0\x9f\x90\xb7\xf0\x9f\x90\x84\xf0\x9f\x99\x8c'
b'Mon Dec 18 10:03:26 +0000 2017',9.43E+17,3146446907,b'Sassy-Ann',b'https://t.co/mFU8GIsw8F'
b'Mon Dec 18 10:03:26 +0000 2017',9.43E+17,210387678,b'BAR\xc3\x9cCH',"b""But First Coffee | It's been a manic December and there's just a few days left until Christmas\xe2\x80\xa6 https://t.co/xJxCXrf3LV"""
b'Mon Dec 18 10:03:27 +0000 2017',9.43E+17,19405547,b'Fitter You',"b'@ShamusJon I did too, btw'"
b'Mon Dec 18 10:03:29 +0000 2017',9.43E+17,23783657,b'Barnet & Southgate',b'\xe2\x80\x9cThe Joy of dressing is Art\xe2\x80\x9d #johngalliano #mondaymotivation #seasonofjoy \n\xe2\x80\xa2 \nSharing these\xe2\x80\xa6 https://t.co/LeBkkXyERP'
b'Mon Dec 18 10:03:29 +0000 2017',9.43E+17,199761419,b'Eszter',b'Mondays be like \xf0\x9f\x98\xb4\xf0\x9f\x98\xb4 https://t.co/mhGvccDI21'
b'Mon Dec 18 10:03:30 +0000 2017',9.43E+17,248751702,b'Danielle Hopgood\xe2\x9d\xa4',b'Never watched love and hip hop before it\xe2\x80\x99s actually hillarious \xf0\x9f\x98\x82'
b'Mon Dec 18 10:03:30 +0000 2017',9.43E+17,64201781,b'Jools Factor-Jones',"b'Neenee says ""This is how I keep my ears warm in Walthamstow"" https://t.co/W5d3Tg46SJ'"
b'Mon Dec 18 10:03:32 +0000 2017',9.43E+17,152969226,b'Will Dalton',b'Off to interview @morriskid about the career of @johnterry.26 for @premierleague #news #chelsea #cfc https://t.co/bgycfI1iJI'
b'Mon Dec 18 10:03:32 +0000 2017',9.43E+17,521500590,b'Ray Bennison',b'Apparently the County Championship doesn\xe2\x80\x99t produce players that can thrive overseas when playing for England. How a\xe2\x80\xa6 https://t.co/HDFOjEypSV'
b'Mon Dec 18 10:03:34 +0000 2017',9.43E+17,324490361,b'Barry Parker',"b""Just got my tickets to see @lspraggan , just a shame it's 10 months away. Can't wait! #LiveMusicIsBest"""
b'Mon Dec 18 10:03:37 +0000 2017',9.43E+17,406297160,b'the mike before xmas',b'@illucifer All the time. \xf0\x9f\xa4\xac'
b'Mon Dec 18 10:03:37 +0000 2017',9.43E+17,20439535,b'Farrah Mills',b'@farrahmills antoniawoodlondon from our new music video #triplexparis shot by @IsabelTaylors see\xe2\x80\xa6 https://t.co/rI8RgYzBg8'
b'Mon Dec 18 10:03:39 +0000 2017',9.43E+17,8.25E+17,b'OLIO',"b'""Small camera case"" in #London #UnitedKingdom https://t.co/msoC89p7OX #zerowaste #free'"
b'Mon Dec 18 10:03:39 +0000 2017',9.43E+17,8.25E+17,b'OLIO',"b'""Selection of lanyards"" in #London #UnitedKingdom https://t.co/niMR3nkjZT #zerowaste #free'"
b'Mon Dec 18 10:03:39 +0000 2017',9.43E+17,8.25E+17,b'OLIO',"b'""Funky lamp, non U.K. Plug"" in #London #UnitedKingdom https://t.co/jUtJzi3WkB #zerowaste #free'"
b'Mon Dec 18 10:03:39 +0000 2017',9.43E+17,36913803,b'\xe2\x80\x9cIiiiiiiiit\xe2\x80\x99s Chrismandle!\xe2\x80\x9d',b'@pleasedonteatjo take my laundry off the clothes horse and put it away I HATE IT'
b'Mon Dec 18 10:03:40 +0000 2017',9.43E+17,351820986,b'J.Tailor',b'When your at the clinic and you haven\xe2\x80\x99t got a cold or flu \xf0\x9f\xa4\xa7 but got infants looking and coughing at you \xf0\x9f\x91\x80.. please don\xe2\x80\x99t \xf0\x9f\x91\xb6 #drs #clinic'
b'Mon Dec 18 10:03:40 +0000 2017',9.43E+17,3146446907,b'Sassy-Ann',"b""Day One for sure! Happy Monday! Let's do this!\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c https://t.co/dKyGVFEWN1"""
b'Mon Dec 18 10:03:40 +0000 2017',9.43E+17,8.22E+17,b'Lo W.',b'@taytooscrong At this point I think all of 2022 is going to ivy leagues schools and they gag is we are just dumb.'
b'Mon Dec 18 10:03:40 +0000 2017',9.43E+17,37186150,b'Andrew Rolph',"b""I'm at Morden Road London Tramlink Stop in Merton, Greater London https://t.co/Wc3LFoTrie"""
b'Mon Dec 18 10:03:41 +0000 2017',9.43E+17,365592990,b'LMS PTA',"b'Please click on our tweet, Like it and Retweet to help us hit our \xc2\xa32k target.  Not far to go.  Thanks XXX  @LMSpta\xe2\x80\xa6 https://t.co/DJY3iTd0fL'"
b'Mon Dec 18 10:03:42 +0000 2017',9.43E+17,175320308,b'Liz Moreton',b'What a brilliant night out! Still feeling uplifted from @InuaEllams  #BarberShopChronicles .... Every night at the\xe2\x80\xa6 https://t.co/9koJ2ioVJL'
b'Mon Dec 18 10:03:43 +0000 2017',9.43E+17,2980744289,b'Afrika',b'A hefty reward awaits anyone who can invent anything that will render the taxman instantaneously extinct!!'
b'Mon Dec 18 10:03:44 +0000 2017',9.43E+17,7.24E+17,b'poo pe the the',b'meeeeeeeeeeeeeee https://t.co/SNgVkab9qb'
b'Mon Dec 18 10:03:47 +0000 2017',9.43E+17,81936446,b'Jack Lea',b'Good luck to my breadwinner @ca_warrington on the first day of his exciting new adventure \xf0\x9f\x8d\x9e\xf0\x9f\x8c\x9f'
b'Mon Dec 18 10:03:50 +0000 2017',9.43E+17,7.60E+17,b'Bridget',b'Please have a vote of no confidence in this corrupt govt as soon as possible. Every day the state terrorism enforce\xe2\x80\xa6 https://t.co/qygGrqs4MS'
b'Mon Dec 18 10:03:50 +0000 2017',9.43E+17,882670476,b'MG Executive Travel',b'Client dropped off now Christmas shopping! https://t.co/Pg9l0Wc3A6 (@ Terminal 5 - @heathrowairport in Hounslow)\xe2\x80\xa6 https://t.co/EiqsBVoyyW'
b'Mon Dec 18 10:03:49 +0000 2017',9.43E+17,147883858,b'Guillermo  Gistau',"b'En un mundo, cada d\xc3\xada m\xc3\xa1s digital, me encanta ver que todav\xc3\xada las marcas invierten en hacer de sus escaparates aut\xc3\xa9\xe2\x80\xa6 https://t.co/WbQ9K8ygA4'"
b'Mon Dec 18 10:03:52 +0000 2017',9.43E+17,37186150,b'Andrew Rolph',"b""I'm at TfL Tramlink Route 4 (Elmers End/Wimbledon) https://t.co/xCFGy2Qpud"""
b'Mon Dec 18 10:03:53 +0000 2017',9.43E+17,432067599,b'lacy\xe2\x9c\x9d\xef\xb8\x8f',b'So happy to be in London for the holidays\xf0\x9f\x98\x9b\xf0\x9f\x87\xac\xf0\x9f\x87\xa7 #coffeeholic https://t.co/CpTz91Gwgp'
b'Mon Dec 18 10:03:55 +0000 2017',9.43E+17,2754854787,b'Dan Cortez',b'@lindsaylohan I love you @ Chiltern Firehouse https://t.co/lcP8MDO2x5'
b'Mon Dec 18 10:03:56 +0000 2017',9.43E+17,285461169,b'\xe2\x80\x9cABDULLAHI\xe2\x80\x9d',b'@Isah_abdoul \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
b'Mon Dec 18 10:03:57 +0000 2017',9.43E+17,8.25E+17,b'OLIO',"b'""Bumblebee pencil case"" in #London #UnitedKingdom https://t.co/RCkB4EKdic #zerowaste #free'"
b'Mon Dec 18 10:03:57 +0000 2017',9.43E+17,8.25E+17,b'OLIO',"b'""Killer whale pencil case"" in #London #UnitedKingdom https://t.co/tjZfzTPsZW #zerowaste #free'"
b'Mon Dec 18 10:03:57 +0000 2017',9.43E+17,8.25E+17,b'OLIO',"b'""3D glasses"" in #London #UnitedKingdom https://t.co/kV9RThTWPQ #zerowaste #free'"
b'Mon Dec 18 10:04:00 +0000 2017',9.43E+17,19829189,b'Blake',b'A Nazis. https://t.co/M2OjRmMm0a'
b'Mon Dec 18 10:04:01 +0000 2017',9.43E+17,1384135308,b'Bill \xf0\x9f\x8e\x85\xf0\x9f\x8f\xbb\xf0\x9f\x8e\x84\xe2\x9c\x9d\xef\xb8\x8f',b'Coffee with a view \xe2\x98\x95\xef\xb8\x8f https://t.co/UgHdvfzhrX'
b'Mon Dec 18 10:04:01 +0000 2017',9.43E+17,2285051,b'Rob Manuel',"b""I try and not amplify the voices of bad people by quote tweeting them in horror but it's a struggle.\n\nIt's just so\xe2\x80\xa6 https://t.co/cjngTGtTIe"""
b'Mon Dec 18 10:04:05 +0000 2017',9.43E+17,464655979,b'\xd1\x8f\xd0\xba.',b'@Ashens__ you on tonight yg?'
